battery,item_id,func,split,layers,alpha,posmode,arm,seed,good_rank,bad_rank,argmax_tok,in_top5,is_top1,beats_bad,patch_norm,top5_ids,sel_source,sel_target
h17a,Greece->Ireland,language,tuning,6,2.0,all,randdir_by_token,1,6,7,286,0,0,1,481.5374,286 262 257 546 691,Greece,Ireland
h17a,Greece->Ireland,language,tuning,9,2.0,all,lens,-1,5,650,8685,1,0,1,146.6285,8685 286 262 257 3594,Greece,Ireland
h17a,Greece->Ireland,language,tuning,9,2.0,all,randdir_shared_source,0,9,1,8312,0,0,0,463.9705,8312 262 286 257 691,Greece,Ireland
h17a,Greece->Ireland,language,tuning,9,2.0,all,randdir_shared_source,1,7,1,8312,0,0,0,80.7347,8312 286 262 257 284,Greece,Ireland
h17a,Greece->Ireland,language,tuning,9,2.0,all,randdir_by_token,0,4,1,8312,1,0,0,245.3715,8312 286 262 3594 257,Greece,Ireland
h17a,Greece->Ireland,language,tuning,9,2.0,all,randdir_by_token,1,10,3,286,0,0,0,575.2156,286 262 8312 546 257,Greece,Ireland
h17a,Greece->Japan,capital,tuning,6,2.0,all,lens,-1,2,940,15196,1,0,1,87.3995,15196 11790 36298 911 22431,Greece,Japan
h17a,Greece->Japan,capital,tuning,6,2.0,all,randdir_shared_source,0,4412,5,663,0,0,0,498.2923,663 5027 262 11732 21891,Greece,Japan
h17a,Greece->Japan,capital,tuning,6,2.0,all,randdir_shared_source,1,5312,1,21891,0,0,0,547.0708,21891 262 10315 10334 5783,Greece,Japan
h17a,Greece->Japan,capital,tuning,6,2.0,all,randdir_by_token,0,2715,1,21891,0,0,0,221.7815,21891 10334 262 34077 520,Greece,Japan
h17a,Greece->Japan,capital,tuning,6,2.0,all,randdir_by_token,1,4252,6,262,0,0,0,972.2614,262 1793 10598 402 350,Greece,Japan
h17a,Greece->Japan,capital,tuning,9,2.0,all,lens,-1,1,138,11790,1,1,1,182.8263,11790 262 2869 402 42429,Greece,Japan
h17a,Greece->Japan,capital,tuning,9,2.0,all,randdir_shared_source,0,4153,1,21891,0,0,0,112.5944,21891 402 309 262 31268,Greece,Japan
h17a,Greece->Japan,capital,tuning,9,2.0,all,randdir_shared_source,1,3388,1,21891,0,0,0,302.909,21891 262 10334 8377 31268,Greece,Japan
h17a,Greece->Japan,capital,tuning,9,2.0,all,randdir_by_token,0,3678,1,21891,0,0,0,110.3122,21891 10334 262 309 402,Greece,Japan
h17a,Greece->Japan,capital,tuning,9,2.0,all,randdir_by_token,1,3873,1,21891,0,0,0,277.1694,21891 11732 10334 402 31268,Greece,Japan
h17a,Greece->Japan,language,tuning,6,2.0,all,lens,-1,2,24,3594,1,0,1,82.9178,3594 4960 262 286 257,Greece,Japan
h17a,Greece->Japan,language,tuning,6,2.0,all,randdir_shared_source,0,338,14,262,0,0,0,497.0735,262 257 691 511 284,Greece,Japan
h17a,Greece->Japan,language,tuning,6,2.0,all,randdir_shared_source,1,976,13,257,0,0,0,548.0784,257 262 286 287 546,Greece,Japan
h17a,Greece->Japan,language,tuning,6,2.0,all,randdir_by_token,0,153,2,286,0,0,0,220.0267,286 8312 3594 262 257,Greece,Japan
h17a,Greece->Japan,language,tuning,6,2.0,all,randdir_by_token,1,893,27,262,0,0,0,971.2787,262 287 351 257 286,Greece,Japan
h17a,Greece->Japan,language,tuning,9,2.0,all,lens,-1,1,22,4960,1,1,1,155.4825,4960 286 3594 262 257,Greece,Japan
h17a,Greece->Japan,language,tuning,9,2.0,all,randdir_shared_source,0,149,1,8312,0,0,0,96.5407,8312 286 3594 262 257,Greece,Japan
h17a,Greece->Japan,language,tuning,9,2.0,all,randdir_shared_source,1,189,1,8312,0,0,0,302.2931,8312 286 262 3594 284,Greece,Japan
h17a,Greece->Japan,language,tuning,9,2.0,all,randdir_by_token,0,181,1,8312,0,0,0,108.0506,8312 262 286 257 3594,Greece,Japan
h17a,Greece->Japan,language,tuning,9,2.0,all,randdir_by_token,1,433,5,546,0,0,0,282.3957,546 286 257 284 8312,Greece,Japan
h17a,Greece->Japan,continent,tuning,6,2.0,all,lens,-1,3,2,5478,1,0,0,75.3162,5478 2031 7229 10315 262,Greece,Japan
h17a,Greece->Japan,continent,tuning,6,2.0,all,randdir_shared_source,0,21,2,262,0,0,0,498.6566,262 2031 10315 2520 5478,Greece,Japan
h17a,Greece->Japan,continent,tuning,6,2.0,all,randdir_shared_source,1,15,3,262,0,0,0,546.8622,262 5478 2031 674 257,Greece,Japan
h17a,Greece->Japan,continent,tuning,6,2.0,all,randdir_by_token,0,5,2,5478,1,0,0,219.6528,5478 2031 262 2258 7229,Greece,Japan
h17a,Greece->Japan,continent,tuning,6,2.0,all,randdir_by_token,1,78,12,262,0,0,0,972.9434,262 1793 465 257 428,Greece,Japan
h17a,Greece->Japan,continent,tuning,9,2.0,all,lens,-1,5,2,5478,1,0,0,147.9443,5478 2031 262 2258 7229,Greece,Japan
h17a,Greece->Japan,continent,tuning,9,2.0,all,randdir_shared_source,0,4,2,5478,1,0,0,126.2627,5478 2031 262 7229 2258,Greece,Japan
h17a,Greece->Japan,continent,tuning,9,2.0,all,randdir_shared_source,1,5,2,5478,1,0,0,301.942,5478 2031 262 2258 7229,Greece,Japan
h17a,Greece->Japan,continent,tuning,9,2.0,all,randdir_by_token,0,5,2,5478,1,0,0,119.4114,5478 2031 262 2258 7229,Greece,Japan
h17a,Greece->Japan,continent,tuning,9,2.0,all,randdir_by_token,1,6,2,5478,0,0,0,278.3639,5478 2031 262 9133 2520,Greece,Japan
h17a,Greece->Portugal,capital,tuning,6,2.0,all,lens,-1,1,167,41898,1,1,1,171.1266,41898 327 350 262 3738,Greece,Portugal
h17a,Greece->Portugal,capital,tuning,6,2.0,all,randdir_shared_source,0,658,1,21891,0,0,0,245.6108,21891 262 34077 12903 10334,Greece,Portugal
h17a,Greece->Portugal,capital,tuning,6,2.0,all,randdir_shared_source,1,6891,1,21891,0,0,0,591.6408,21891 34077 8498 402 10334,Greece,Portugal
h17a,Greece->Portugal,capital,tuning,6,2.0,all,randdir_by_token,0,1626,1,21891,0,0,0,384.1095,21891 262 20711 11732 8498,Greece,Portugal
h17a,Greece->Portugal,capital,tuning,6,2.0,all,randdir_by_token,1,1600,1,21891,0,0,0,214.646,21891 31268 5783 7039 309,Greece,Portugal
h17a,Greece->Portugal,capital,tuning,9,2.0,all,lens,-1,2,553,19101,1,0,1,154.5282,19101 41898 10334 309 4347,Greece,Portugal
h17a,Greece->Portugal,capital,tuning,9,2.0,all,randdir_shared_source,0,1195,1,21891,0,0,0,489.0429,21891 262 10334 309 402,Greece,Portugal
h17a,Greece->Portugal,capital,tuning,9,2.0,all,randdir_shared_source,1,1093,1,21891,0,0,0,529.7289,21891 10334 11732 12903 7039,Greece,Portugal
h17a,Greece->Portugal,capital,tuning,9,2.0,all,randdir_by_token,0,1473,1,21891,0,0,0,289.1505,21891 10334 262 12903 309,Greece,Portugal
h17a,Greece->Portugal,capital,tuning,9,2.0,all,randdir_by_token,1,1297,1,21891,0,0,0,92.2793,21891 10334 262 402 8377,Greece,Portugal
h17a,Greece->Portugal,language,tuning,6,2.0,all,lens,-1,5,19,3594,1,0,1,167.6426,3594 286 262 257 21813,Greece,Portugal
h17a,Greece->Portugal,language,tuning,6,2.0,all,randdir_shared_source,0,93,1,8312,0,0,0,245.4569,8312 286 262 351 3594,Greece,Portugal
h17a,Greece->Portugal,language,tuning,6,2.0,all,randdir_shared_source,1,1549,17,262,0,0,0,591.9669,262 257 546 379 416,Greece,Portugal
h17a,Greece->Portugal,language,tuning,6,2.0,all,randdir_by_token,0,107,1,8312,0,0,0,385.0705,8312 262 257 286 284,Greece,Portugal
h17a,Greece->Portugal,language,tuning,6,2.0,all,randdir_by_token,1,67,1,8312,0,0,0,207.6692,8312 286 262 546 257,Greece,Portugal
h17a,Greece->Portugal,language,tuning,9,2.0,all,lens,-1,1,109,21813,1,1,1,120.1932,21813 3594 257 262 286,Greece,Portugal
h17a,Greece->Portugal,language,tuning,9,2.0,all,randdir_shared_source,0,58,1,8312,0,0,0,487.7025,8312 286 262 3594 257,Greece,Portugal
h17a,Greece->Portugal,language,tuning,9,2.0,all,randdir_shared_source,1,87,4,262,0,0,0,531.1667,262 286 257 8312 3594,Greece,Portugal
h17a,Greece->Portugal,language,tuning,9,2.0,all,randdir_by_token,0,112,1,8312,0,0,0,287.0977,8312 262 286 257 3594,Greece,Portugal
h17a,Greece->Portugal,language,tuning,9,2.0,all,randdir_by_token,1,77,1,8312,0,0,0,76.0323,8312 286 262 3594 257,Greece,Portugal
h17a,Ireland->Italy,capital,heldout,6,2.0,all,lens,-1,2,5432,21574,1,0,1,108.9007,21574 10598 49404 28537 520,Ireland,Italy
h17a,Ireland->Italy,capital,heldout,6,2.0,all,randdir_shared_source,0,41,1,18220,0,0,0,849.4846,18220 50026 25567 7517 440,Ireland,Italy
h17a,Ireland->Italy,capital,heldout,6,2.0,all,randdir_shared_source,1,189,1,18220,0,0,0,344.3309,18220 25567 7517 262 520,Ireland,Italy
h17a,Ireland->Italy,capital,heldout,6,2.0,all,randdir_by_token,0,164,1,18220,0,0,0,43.6168,18220 25567 29713 520 7517,Ireland,Italy
h17a,Ireland->Italy,capital,heldout,6,2.0,all,randdir_by_token,1,289,1,18220,0,0,0,296.1057,18220 25567 29713 520 406,Ireland,Italy
h17a,Ireland->Italy,capital,heldout,9,2.0,all,lens,-1,1,420,10598,1,1,1,182.2499,10598 21574 49404 28537 262,Ireland,Italy
h17a,Ireland->Italy,capital,heldout,9,2.0,all,randdir_shared_source,0,59,1,18220,0,0,0,92.8697,18220 25567 29713 520 7517,Ireland,Italy
h17a,Ireland->Italy,capital,heldout,9,2.0,all,randdir_shared_source,1,393,1,18220,0,0,0,533.158,18220 25567 29713 262 360,Ireland,Italy
h17a,Ireland->Italy,capital,heldout,9,2.0,all,randdir_by_token,0,117,1,18220,0,0,0,43.0743,18220 25567 29713 520 7517,Ireland,Italy
h17a,Ireland->Italy,capital,heldout,9,2.0,all,randdir_by_token,1,94,1,18220,0,0,0,289.3391,18220 25567 29713 520 262,Ireland,Italy
h17a,Ireland->Italy,language,heldout,6,2.0,all,lens,-1,1,2,8200,1,1,1,113.8414,8200 3594 262 257 286,Ireland,Italy
h17a,Ireland->Italy,language,heldout,6,2.0,all,randdir_shared_source,0,137,2,8685,0,0,0,848.4373,8685 3594 257 262 645,Ireland,Italy
h17a,Ireland->Italy,language,heldout,6,2.0,all,randdir_shared_source,1,121,2,262,0,0,0,344.0032,262 3594 8685 286 257,Ireland,Italy
h17a,Ireland->Italy,language,heldout,6,2.0,all,randdir_by_token,0,59,2,286,0,0,0,38.3811,286 3594 257 546 262,Ireland,Italy
h17a,Ireland->Italy,language,heldout,6,2.0,all,randdir_by_token,1,113,3,286,0,0,0,296.0061,286 262 3594 257 284,Ireland,Italy
h17a,Ireland->Italy,language,heldout,9,2.0,all,lens,-1,1,4,8200,1,1,1,171.496,8200 262 286 3594 257,Ireland,Italy
h17a,Ireland->Italy,language,heldout,9,2.0,all,randdir_shared_source,0,50,2,286,0,0,0,94.6231,286 3594 262 257 8685,Ireland,Italy
h17a,Ireland->Italy,language,heldout,9,2.0,all,randdir_shared_source,1,139,3,286,0,0,0,533.5297,286 262 3594 257 8685,Ireland,Italy
h17a,Ireland->Italy,language,heldout,9,2.0,all,randdir_by_token,0,55,2,286,0,0,0,39.8662,286 3594 262 257 8685,Ireland,Italy
h17a,Ireland->Italy,language,heldout,9,2.0,all,randdir_by_token,1,55,3,286,0,0,0,291.3429,286 262 3594 257 8685,Ireland,Italy
h17a,Ireland->Poland,capital,heldout,6,2.0,all,lens,-1,3,3677,520,1,0,1,103.3102,520 509 32955 262 309,Ireland,Poland
h17a,Ireland->Poland,capital,heldout,6,2.0,all,randdir_shared_source,0,629,1,18220,0,0,0,458.4344,18220 25567 7517 968 262,Ireland,Poland
h17a,Ireland->Poland,capital,heldout,6,2.0,all,randdir_shared_source,1,1352,2,25567,0,0,0,481.243,25567 18220 520 262 7517,Ireland,Poland
h17a,Ireland->Poland,capital,heldout,6,2.0,all,randdir_by_token,0,865,2,25567,0,0,0,62.1387,25567 18220 520 29713 262,Ireland,Poland
h17a,Ireland->Poland,capital,heldout,6,2.0,all,randdir_by_token,1,1300,3,6669,0,0,0,864.6047,6669 11294 18220 25567 347,Ireland,Poland
h17a,Ireland->Poland,capital,heldout,9,2.0,all,lens,-1,1,247,32955,1,1,1,286.8311,32955 12873 520 350 509,Ireland,Poland
h17a,Ireland->Poland,capital,heldout,9,2.0,all,randdir_shared_source,0,1597,2,25567,0,0,0,99.4453,25567 18220 29713 7517 520,Ireland,Poland
h17a,Ireland->Poland,capital,heldout,9,2.0,all,randdir_shared_source,1,738,1,18220,0,0,0,227.184,18220 25567 29713 520 262,Ireland,Poland
h17a,Ireland->Poland,capital,heldout,9,2.0,all,randdir_by_token,0,857,1,18220,0,0,0,206.1285,18220 25567 29713 520 19902,Ireland,Poland
h17a,Ireland->Poland,capital,heldout,9,2.0,all,randdir_by_token,1,423,1,18220,0,0,0,621.3755,18220 25567 520 7517 262,Ireland,Poland
h17a,Ireland->Poland,language,heldout,6,2.0,all,lens,-1,4,2,262,1,0,0,108.1259,262 3594 257 15945 3394,Ireland,Poland
h17a,Ireland->Poland,language,heldout,6,2.0,all,randdir_shared_source,0,201,1,3594,0,0,0,453.975,3594 257 8685 286 262,Ireland,Poland
h17a,Ireland->Poland,language,heldout,6,2.0,all,randdir_shared_source,1,206,3,286,0,0,0,480.987,286 8685 3594 262 39652,Ireland,Poland
h17a,Ireland->Poland,language,heldout,6,2.0,all,randdir_by_token,0,97,3,286,0,0,0,36.913,286 257 3594 262 8685,Ireland,Poland
h17a,Ireland->Poland,language,heldout,6,2.0,all,randdir_by_token,1,203,18,546,0,0,0,862.8502,546 262 257 287 286,Ireland,Poland
h17a,Ireland->Poland,language,heldout,9,2.0,all,lens,-1,1,5,15945,1,1,1,277.2233,15945 286 262 257 3594,Ireland,Poland
h17a,Ireland->Poland,language,heldout,9,2.0,all,randdir_shared_source,0,131,3,286,0,0,0,73.9335,286 262 3594 257 8685,Ireland,Poland
h17a,Ireland->Poland,language,heldout,9,2.0,all,randdir_shared_source,1,68,2,286,0,0,0,226.1347,286 3594 262 257 8685,Ireland,Poland
h17a,Ireland->Poland,language,heldout,9,2.0,all,randdir_by_token,0,59,1,3594,0,0,0,210.1857,3594 286 262 257 8685,Ireland,Poland
h17a,Ireland->Poland,language,heldout,9,2.0,all,randdir_by_token,1,110,6,286,0,0,0,621.6764,286 262 8685 257 546,Ireland,Poland
h17a,Ireland->Spain,capital,heldout,6,2.0,all,lens,-1,3,935,35773,1,0,1,171.7571,35773 15142 14708 2986 309,Ireland,Spain
h17a,Ireland->Spain,capital,heldout,6,2.0,all,randdir_shared_source,0,713,1,18220,0,0,0,563.394,18220 25567 262 749 7517,Ireland,Spain
h17a,Ireland->Spain,capital,heldout,6,2.0,all,randdir_shared_source,1,719,1,18220,0,0,0,220.4327,18220 25567 520 29713 262,Ireland,Spain
h17a,Ireland->Spain,capital,heldout,6,2.0,all,randdir_by_token,0,790,1,18220,0,0,0,225.0307,18220 25567 29713 520 406,Ireland,Spain
h17a,Ireland->Spain,capital,heldout,6,2.0,all,randdir_by_token,1,1074,1,18220,0,0,0,607.8871,18220 25567 520 10322 262,Ireland,Spain
h17a,Ireland->Spain,capital,heldout,9,2.0,all,lens,-1,1,239,14708,1,1,1,233.424,14708 15142 35773 8602 309,Ireland,Spain
h17a,Ireland->Spain,capital,heldout,9,2.0,all,randdir_shared_source,0,1204,1,18220,0,0,0,167.9669,18220 25567 7517 29713 520,Ireland,Spain
h17a,Ireland->Spain,capital,heldout,9,2.0,all,randdir_shared_source,1,3284,2,25567,0,0,0,895.9459,25567 18220 520 262 327,Ireland,Spain
h17a,Ireland->Spain,capital,heldout,9,2.0,all,randdir_by_token,0,517,1,18220,0,0,0,133.8094,18220 25567 29713 520 262,Ireland,Spain
h17a,Ireland->Spain,capital,heldout,9,2.0,all,randdir_by_token,1,1063,1,18220,0,0,0,801.6008,18220 25567 262 520 7517,Ireland,Spain
h17a,Ireland->Spain,language,heldout,6,2.0,all,lens,-1,1,2,7897,1,1,1,172.0437,7897 3594 262 257 286,Ireland,Spain
h17a,Ireland->Spain,language,heldout,6,2.0,all,randdir_shared_source,0,25,2,8685,0,0,0,562.4799,8685 3594 257 39652 379,Ireland,Spain
h17a,Ireland->Spain,language,heldout,6,2.0,all,randdir_shared_source,1,29,2,286,0,0,0,220.2686,286 3594 262 257 546,Ireland,Spain
h17a,Ireland->Spain,language,heldout,6,2.0,all,randdir_by_token,0,27,2,286,0,0,0,223.0439,286 3594 262 257 8685,Ireland,Spain
h17a,Ireland->Spain,language,heldout,6,2.0,all,randdir_by_token,1,25,2,262,0,0,0,607.6245,262 3594 284 257 286,Ireland,Spain
h17a,Ireland->Spain,language,heldout,9,2.0,all,lens,-1,1,3,7897,1,1,1,217.4377,7897 286 3594 262 257,Ireland,Spain
h17a,Ireland->Spain,language,heldout,9,2.0,all,randdir_shared_source,0,25,5,286,0,0,0,155.5454,286 262 257 8685 3594,Ireland,Spain
h17a,Ireland->Spain,language,heldout,9,2.0,all,randdir_shared_source,1,132,6,262,0,0,0,896.905,262 257 286 329 511,Ireland,Spain
h17a,Ireland->Spain,language,heldout,9,2.0,all,randdir_by_token,0,24,2,286,0,0,0,130.0947,286 3594 262 257 8685,Ireland,Spain
h17a,Ireland->Spain,language,heldout,9,2.0,all,randdir_by_token,1,43,4,286,0,0,0,801.6329,286 262 257 3594 8685,Ireland,Spain
h17a,Italy->Japan,capital,tuning,6,2.0,all,lens,-1,3,220,36298,1,0,1,152.5252,36298 309 11790 911 509,Italy,Japan
h17a,Italy->Japan,capital,tuning,6,2.0,all,randdir_shared_source,0,2864,2,21574,0,0,0,51.7839,21574 10598 28537 49404 309,Italy,Japan
h17a,Italy->Japan,capital,tuning,6,2.0,all,randdir_shared_source,1,3678,4,21574,0,0,0,244.2011,21574 28537 49404 10598 520,Italy,Japan
h17a,Italy->Japan,capital,tuning,6,2.0,all,randdir_by_token,0,3395,2,21574,0,0,0,94.958,21574 10598 28537 49404 520,Italy,Japan
h17a,Italy->Japan,capital,tuning,6,2.0,all,randdir_by_token,1,1860,2,262,0,0,0,771.2183,262 10598 49404 28537 21574,Italy,Japan
h17a,Italy->Japan,capital,tuning,9,2.0,all,lens,-1,1,151,11790,1,1,1,177.5308,11790 2869 262 42429 449,Italy,Japan
h17a,Italy->Japan,capital,tuning,9,2.0,all,randdir_shared_source,0,2707,2,21574,0,0,0,180.6434,21574 10598 49404 28537 520,Italy,Japan
h17a,Italy->Japan,capital,tuning,9,2.0,all,randdir_shared_source,1,3607,2,21574,0,0,0,162.0572,21574 10598 49404 28537 327,Italy,Japan
h17a,Italy->Japan,capital,tuning,9,2.0,all,randdir_by_token,0,2816,1,10598,0,0,0,137.8471,10598 21574 28537 49404 309,Italy,Japan
h17a,Italy->Japan,capital,tuning,9,2.0,all,randdir_by_token,1,3400,2,21574,0,0,0,50.8721,21574 10598 28537 49404 309,Italy,Japan
h17a,Italy->Japan,language,tuning,6,2.0,all,lens,-1,6,1,8200,0,0,0,150.6177,8200 3594 262 286 257,Italy,Japan
h17a,Italy->Japan,language,tuning,6,2.0,all,randdir_shared_source,0,171,1,8200,0,0,0,48.9921,8200 262 286 257 3594,Italy,Japan
h17a,Italy->Japan,language,tuning,6,2.0,all,randdir_shared_source,1,213,1,8200,0,0,0,243.1537,8200 262 3594 286 257,Italy,Japan
h17a,Italy->Japan,language,tuning,6,2.0,all,randdir_by_token,0,177,1,8200,0,0,0,96.2549,8200 286 262 3594 257,Italy,Japan
h17a,Italy->Japan,language,tuning,6,2.0,all,randdir_by_token,1,578,4,262,0,0,0,771.3007,262 257 287 8200 351,Italy,Japan
h17a,Italy->Japan,language,tuning,9,2.0,all,lens,-1,1,12,4960,1,1,1,148.2453,4960 3594 286 262 257,Italy,Japan
h17a,Italy->Japan,language,tuning,9,2.0,all,randdir_shared_source,0,130,3,286,0,0,0,179.8108,286 262 8200 257 3594,Italy,Japan
h17a,Italy->Japan,language,tuning,9,2.0,all,randdir_shared_source,1,191,1,8200,0,0,0,158.2866,8200 262 286 3594 257,Italy,Japan
h17a,Italy->Japan,language,tuning,9,2.0,all,randdir_by_token,0,207,2,262,0,0,0,137.4254,262 8200 286 257 3594,Italy,Japan
h17a,Italy->Japan,language,tuning,9,2.0,all,randdir_by_token,1,167,8,257,0,0,0,72.0247,257 546 262 286 351,Italy,Japan
h17a,Italy->Japan,continent,tuning,6,2.0,all,lens,-1,21,1,2031,0,0,0,148.175,2031 8031 5478 262 49301,Italy,Japan
h17a,Italy->Japan,continent,tuning,6,2.0,all,randdir_shared_source,0,4,1,2031,1,0,0,49.7517,2031 262 5478 7229 9133,Italy,Japan
h17a,Italy->Japan,continent,tuning,6,2.0,all,randdir_shared_source,1,4,2,262,1,0,0,243.6865,262 2031 5478 7229 9133,Italy,Japan
h17a,Italy->Japan,continent,tuning,6,2.0,all,randdir_by_token,0,4,1,2031,1,0,0,95.1392,2031 262 5478 7229 9133,Italy,Japan
h17a,Italy->Japan,continent,tuning,6,2.0,all,randdir_by_token,1,185,6,262,0,0,0,771.0861,262 257 465 281 734,Italy,Japan
h17a,Italy->Japan,continent,tuning,9,2.0,all,lens,-1,4,2,262,1,0,0,142.4221,262 2031 5478 7229 2520,Italy,Japan
h17a,Italy->Japan,continent,tuning,9,2.0,all,randdir_shared_source,0,4,3,262,1,0,0,185.3726,262 5478 2031 7229 257,Italy,Japan
h17a,Italy->Japan,continent,tuning,9,2.0,all,randdir_shared_source,1,6,1,2031,0,0,0,167.8489,2031 262 5478 5694 9133,Italy,Japan
h17a,Italy->Japan,continent,tuning,9,2.0,all,randdir_by_token,0,4,2,262,1,0,0,139.6033,262 2031 5478 7229 9133,Italy,Japan
h17a,Italy->Japan,continent,tuning,9,2.0,all,randdir_by_token,1,4,1,2031,1,0,0,67.4239,2031 262 5478 7229 9133,Italy,Japan
h17a,Italy->Portugal,capital,tuning,6,2.0,all,lens,-1,1,54,41898,1,1,1,258.6272,41898 262 3738 327 406,Italy,Portugal
h17a,Italy->Portugal,capital,tuning,6,2.0,all,randdir_shared_source,0,547,2,21574,0,0,0,61.2556,21574 10598 28537 49404 520,Italy,Portugal
h17a,Italy->Portugal,capital,tuning,6,2.0,all,randdir_shared_source,1,475,2,21574,0,0,0,153.4776,21574 10598 28537 49404 520,Italy,Portugal
h17a,Italy->Portugal,capital,tuning,6,2.0,all,randdir_by_token,0,556,2,49404,0,0,0,484.7728,49404 10598 21574 327 347,Italy,Portugal
h17a,Italy->Portugal,capital,tuning,6,2.0,all,randdir_by_token,1,615,2,21574,0,0,0,31.929,21574 10598 28537 49404 520,Italy,Portugal
h17a,Italy->Portugal,capital,tuning,9,2.0,all,lens,-1,1,186,41898,1,1,1,137.0343,41898 19101 10334 4347 11294,Italy,Portugal
h17a,Italy->Portugal,capital,tuning,9,2.0,all,randdir_shared_source,0,732,2,21574,0,0,0,333.7491,21574 10598 49404 28537 3175,Italy,Portugal
h17a,Italy->Portugal,capital,tuning,9,2.0,all,randdir_shared_source,1,456,1,10598,0,0,0,508.2303,10598 49404 21574 520 5215,Italy,Portugal
h17a,Italy->Portugal,capital,tuning,9,2.0,all,randdir_by_token,0,583,5,309,0,0,0,561.3049,309 3175 29600 21574 10598,Italy,Portugal
h17a,Italy->Portugal,capital,tuning,9,2.0,all,randdir_by_token,1,729,1,10598,0,0,0,305.898,10598 21574 49404 520 28537,Italy,Portugal
h17a,Italy->Portugal,language,tuning,6,2.0,all,lens,-1,1,12,21813,1,1,1,255.4671,21813 3594 286 262 7897,Italy,Portugal
h17a,Italy->Portugal,language,tuning,6,2.0,all,randdir_shared_source,0,38,1,8200,0,0,0,61.0346,8200 262 286 257 3594,Italy,Portugal
h17a,Italy->Portugal,language,tuning,6,2.0,all,randdir_shared_source,1,44,1,8200,0,0,0,153.6209,8200 262 286 257 3594,Italy,Portugal
h17a,Italy->Portugal,language,tuning,6,2.0,all,randdir_by_token,0,37,3,286,0,0,0,486.106,286 262 8200 284 546,Italy,Portugal
h17a,Italy->Portugal,language,tuning,6,2.0,all,randdir_by_token,1,44,1,8200,0,0,0,36.6637,8200 262 286 257 3594,Italy,Portugal
